passengerCount,tripTimeHr,distanceDriven,Fare,Tolls,TotalFare,Trips,pickup,dropoff
1,0.216666,8.93000030517578,25.5,4.80000019073486,38.4500007629395,1,QN60,BX09
1,0.889444,17.6000003814697,56,0,56.5,1,BK58,QN15
3165,733.423743,17280.8999977708,52853.5,24.8199996948242,56791.560005188,1829,LGA,QN53
2004,480.975101,7954.71000342816,28055.5,37.3099994659424,32592.8200111389,1159,BK64,MN19
1018,162.175876,2355.55000555515,8996,0,10020.780008316,583,BK68,BK79
81,37.676365,875.480005979538,2695.5,195.089998245239,3226.00003671646,60,QN55,MN12
659,137.084869,3380.27999830246,10367,68.7599992752075,11352.040014267,344,MN22,BX27
13,4.540275,100.5,310.5,15.9899997711182,369.060005187988,6,BK79,MN11
1,0.901944,20.2999992370605,59,5.32999992370605,65.8300018310547,1,MN36,BK23
1,0.955833,19.5,60.5,0,62,1,QN66,QN41
212,23.329126,551.160001993179,1936.5,5.32999992370605,2121.72000217438,113,BX39,BX09
5,1.533054,51.039999961853,149.5,0,162.709999084473,5,BX26,BX13
1787,214.149857,2821.84999788553,11957.5,0,14089.3099966049,1055,BK68,BK63
2,0.805832,15.2799996137619,51,5.32999992370605,57.3300018310547,2,BX31,MN23
5,0.791666,33.9700012207031,91,0,107.400001525879,2,QN22,BK40
22,4.961106,133.949999809265,398,63.4299993515015,510.250015258789,11,MN03,QN49
8,1.659165,51.6300001144409,152.5,20.789999961853,186.750005722046,4,QN76,BX09
1,0.070833,2,7,0,8,1,BK98,QN98
1,0.467777,12,36.5,0,37.5,1,BK91,QN66
35117,5207.867102,77603.9599971771,293456.799999237,25854.1598134059,378754.709964275,20496,MN25,BK33
478,106.670994,2029.98000061512,6881.5,61.8400001525879,7878.37000274658,287,MN22,BK97
23,3.871108,61.6800000667572,202,0,222.349998474121,10,BK88,BK69
1,0.277222,6.90000009536743,21.5,0,29.25,1,QN97,BK63
1015,196.104784,5370.46999853849,15988,5.32999992370605,17198.4600028992,552,MN22,BX26
2,0.810277,27.2300004959106,77.5,5.32999992370605,84.3300018310547,2,QN50,BX31
2,1.258332,25.6100006103516,81,0,93.1199989318848,2,BK72,BX35
1,0.516666,15.5200004577637,43.5,5.32999992370605,49.3300018310547,1,QN06,MN09
35,9.897214,266.739999771118,793,0,921.470001220703,22,BK64,QN95
881,235.045344,5473.44000136852,17071.5,42.739999294281,18513.3000087738,541,QN31,QN61
108,31.023865,937.329998612404,2714,52.4800012111664,3079.34999084473,67,MN50,BX22
7,2.108332,58.0799999237061,170,20.789999961853,194.790004730225,5,QN50,BX17
15,3.343330,96.9100008010864,290,37.3099994659424,404.470012664795,7,BX43,LGA
9359,548.822541,6883.24999736249,36473.3000001907,47.4399995803833,43450.6599755287,5617,QN72,QN71
81,5.084148,80.4199996888638,362,0,406.900000572205,44,BK28,BK30
14,2.225831,75.6899989843369,217.5,21.3199996948242,260.980007171631,6,QN42,MN19
3267,856.005382,15921.7700023055,52782.5099999998,2626.58998264372,60648.6203267667,1849,MN15,QN21
28,1.728604,30.3099995851517,172.5,0,192.510001182556,17,QN41,QN06
28,4.473883,79.4300000667572,314,0,340.39999961853,16,BK82,BK69
3451,1353.474536,35330.5199510455,104059.549999237,3901.4399766922,116241.760860443,1913,MN17,BK19
17620,1969.202654,39433.4700157791,141631,15.8800001144409,168202.830165386,10379,BK38,BK90
2,0.957222,49.9699993133545,131.5,0,152.620002746582,2,BK09,QN05
751,247.439816,6559.46000921726,19307.5,255.359997749329,22103.0000610352,444,MN24,QN51
30,8.755548,272.430000305176,786.5,0,919.059997558594,20,BK40,QN72
1,0.350000,4.76000022888184,18.5,0,19,1,BK50,BK29
1655,765.369295,23710.9400252253,79482.8800086975,4110.12996482849,93987.9309725761,1044,MN13,LI
19,4.539162,106.090000152588,317.5,26.6499996185303,385.560001373291,9,BX39,BK89
3,1.114166,28.6000003814697,84,0,93.5,2,BK60,QN23
1,0.616666,14.0900001525879,43.5,4.80000019073486,81.8000030517578,1,QN01,BX31
10,2.854719,55.3999996185303,179,0,187.900001525879,6,MN99,BX17
15,3.362497,76.8800001144409,240,10.1300001144409,269.229999542236,9,QN21,MN33
3,2.349999,42.1800003051758,136.5,10.1300001144409,168.630004882813,2,MN13,QN99
93,26.791646,773.980000495911,2217.5,4.80000019073486,2435.13000106812,54,BK38,QN51
17,3.903605,97.1599987149239,277.5,5.32999992370605,298.830001831055,16,QN03,QN08
24,10.392772,306.600004196167,868.5,2,914.620002746582,14,BK68,QN15
755,167.473424,3224.64000928402,10767.5,5.32999992370605,12011.3500185013,459,BK38,BK43
183,68.553017,1123.28000211716,4656,405.639996528625,5437.44010162354,100,QN56,MN17
104,24.284147,751.799993515015,2127,0,2359.15000152588,53,BK38,QN23
5,2.087499,51.520001411438,152.5,10.1300001144409,181.779998779297,3,BX26,BK82
1139,259.602789,7294.40999674797,21577,1965.20999145508,26555.1702899933,677,MN25,BK27
114,27.084137,619.799996316433,1952,227.179998397827,2452.55004310608,70,QN22,MN20
5,1.200000,17.7399997711182,56,0,56.5,1,BK31,QN26
2865,712.989092,13375.0900240541,45021.5,17.9899997711182,51366.5899968147,1646,MN06,MN24
343,52.276030,1065.67999720573,3632.5,0,4004,208,MN06,BX41
1,0.355833,9.80000019073486,28.5,0,29.5,1,BK35,QN03
1073,444.486448,7992.6200003624,25990,795.359994411469,28749.8501758575,585,MN15,BK58
9,1.006942,19.9799997806549,69.5,0,72.5,4,BX37,BX33
14,4.716386,110.480000495911,335,0,367.25,8,BK32,QN60
20753,4685.062232,92011.3800160736,783949.279966999,88877.3199955784,971581.791396637,15003,MN24,NJ
3759,1035.815541,19968.5200163871,65707.5,62.3699998855591,70323.1599845886,2152,MN17,BX35
86,8.859152,186.75000038743,640,21.3199996948242,743.190002441406,39,QN96,QN17
8,3.178054,109.590000152588,304,0,310,6,QN29,BK19
18,6.579992,121.779999732971,400.5,0,455.780002593994,15,MN30,BK68
35,9.556935,287.640002250671,815.5,10.6599998474121,868.46000289917,19,BK38,BX55
21,7.550829,191.509998321533,573,63.4299993515015,703.410015106201,13,MN06,QN61
1,0.783333,18.4799995422363,52,5.32999992370605,57.8300018310547,1,QN42,MN20
3946,926.497748,22894.7200008035,70432,11.1599998474121,82692.169921875,2191,BK37,QN70
2,1.259166,38.7000007629395,109,0,122.300003051758,2,QN18,BK19
67,14.936094,443.350000478327,1328.5,0,1528.38999176025,46,BK76,QN38
25,7.157773,194.099998474121,566.5,0,614.619998931885,14,QN76,BK90
1510,372.724406,11263.2500139475,32218,4220.64997005463,38546.881023407,836,LGA,BX03
5,0.366666,9.89999961853027,29.5,4.80000019073486,42.7999992370605,1,BX08,QN27
1,0.228055,1.89999997615814,10.5,0,13.1999998092651,1,QN12,MN13
6,1.350000,36.1599998474121,107.5,5.32999992370605,125.699996948242,2,BK69,BX99
3,0.467500,16,44,5.32999992370605,50.3300018310547,1,BK78,BX52
2975,332.436004,4006.94999235868,17883,5.32999992370605,21370.8700122833,1689,BK35,BK73
22,2.868330,42.9500002861023,172.5,4.80000019073486,193.39999961853,14,BX49,BX44
5614,944.862604,24077.9300043881,75061.5,16335.5998659134,104826.060566902,3231,MN03,LGA
102,25.780254,526.410000801086,1718.5,0,1922.23999595642,64,BK64,BK28
4,1.030833,21.8299999237061,67,0,79.2000007629395,2,QN08,BK78
2073,149.298133,1727.19999710843,8996,5.32999992370605,11060.3800020218,1203,BK72,BK90
343,55.987143,735.219999790192,2996,0,3335.20000362396,198,BK75,BK81
1009,209.110883,4021.14000818878,13359.4000015259,10.25,14985.1599998474,556,QN63,BK38
1,0.133333,1.91999995708466,9,0,11.8999996185303,1,BX31,BX28
1,0.521944,14.1999998092651,41.5,0,42.5400009155273,1,BK61,QN34
1,0.700000,25.3999996185303,70,2.44000005722046,73.4400024414063,1,BK31,BX22
833,127.772316,1763.54000458866,9382.25,458.55999994278,11195.8000106812,491,NJ,MN15
9999,1628.923671,37626.7600064427,121237.5,31.4499998092651,141885.160099983,5594,BK73,QN72
10519,1147.283794,17153.6199942976,72373,5.82999992370605,86813.5100913048,5982,BK90,MN28
13,3.347218,79.6399999856949,248,0,279.299999237061,12,QN29,BK89
5,0.516666,12.9799995422363,38.5,0,46.7000007629395,1,QN08,BK64
6,0.400000,20.4099998474121,54,0,55,1,QN05,BK75
6,0.363055,6.06000018119812,24,0,27,2,MN12,BX98
10473,2559.711279,51303.6400327757,167483.5,45.0799994468689,181281.070005417,6109,MN17,BX14
6,1.395275,28.6699995994568,98,0,102.5,6,BX27,BX36
8,1.883332,62.6299991607666,173.5,15.460000038147,205.060001373291,3,QN01,BX49
34,5.681382,90.2300004959106,325.5,0,359.370000839233,17,BK41,BK45
30,6.926939,150.010000228882,463.5,0,507.900001525879,18,BX14,MN28
363,137.665474,4071.84999418259,11633.5,368.449997425079,13140.9900398254,223,MN19,BK23
98,26.547753,680.109996795654,2042.5,42.1099996566772,2189.81001281738,66,QN68,BX36
35,13.811933,458.470003128052,1273.5,15.9899997711182,1479.96000671387,25,BK38,QN45
33,10.430270,180.370000362396,602.5,0,691.099994659424,19,MN99,BK64
1,0.579166,21.5,59,2,62,1,QN10,BK33
1,0.966666,18.6499996185303,60,0,60.5,1,BX44,BK90
87,20.147484,535.98000061512,1633.5,152.91999912262,1915.78003692627,46,BK28,MN31
7,1.186944,24.2799997329712,76.5,0,78,2,BK95,QN03
1,0.366666,13,37,0,38,1,QN43,BX43
10,3.374164,107.100001335144,301,42.1099996566772,375.860008239746,8,QN27,BX44
11,6.077219,106.479999542236,347.5,10.6599998474121,377.160003662109,6,MN06,BK96
3,0.861943,17.0799999237061,57,0,59.5,3,QN41,QN18
322,33.021592,395.299999773502,1839.00999999978,0,2043.83999992348,194,BX39,BX35
32,11.406657,252.759999275208,752,26.6499996185303,853.110008239746,19,BK09,BX63
1,1.088611,12.5,50,0,50.5,1,QN76,BK46
50,22.421931,536.740003585815,1591.5,0,1688.12999725342,35,BK68,QN02
32,3.937492,72.0499996542931,265,0,292.700000762939,18,QN23,QN25
23,4.479998,144.259998321533,400.5,0,448.5,8,QN72,BK25
15,2.541386,70.0000004172325,309,0,341.299999237061,9,NYS,BX36
1,0.418333,16.7999992370605,44.5,0,45,1,BK40,QN22
5,1.600832,45.3200006484985,132,10.1300001144409,166.090000152588,4,MN99,QN37
1,0.083333,1.12000000476837,6,0,8.94999980926514,1,QN96,BK97
62,12.117209,246.560000181198,1372.5,55.9800004959106,1623.05001449585,42,QN30,MN28
18,5.071385,150.539999961853,424.5,26.1199998855591,488.720008850098,9,MN50,QN08
15314,999.629606,11660.0599997323,62555.4999990463,29.6299996376038,75532.4999990463,8947,MN11,MN06
21731,3401.011751,53301.5200003237,199397,10.1300001144409,230399.120245934,12484,MN27,BK35
97,21.201641,549.700003325939,1677.5,0,1895.63999938965,62,BK76,QN95
1,0.600000,20.3199996948242,55,5.32999992370605,64.3300018310547,1,BX26,BK79
1,0.400000,13.8599996566772,38.5,0,39.5,1,MN06,BK27
10,4.287775,69.3100004196167,233.5,0,269.330001831055,6,QN29,BK91
2,0.483333,17.7099990844727,49.5,0,50.5,1,QN62,BK37
7,3.571941,95.210000038147,279.5,0,300.950000762939,7,BK82,BK25
22,6.242771,125.809998750687,437.5,5.32999992370605,457.640001296997,17,QN54,QN95
16,4.887216,120.299999237061,364,0,430.150001525879,11,BK35,BK30
126,28.025530,457.809997975826,1597,38.4799995422363,1774.86000823975,66,MN12,QN96
28,10.290548,265.410001754761,780.5,68.2299995422363,995.03999710083,19,QN37,MN25
345,101.125209,2786.17998576164,8397.5,76.2599992752075,9369.36002731323,181,MN27,QN76
36,2.785828,39.7199990153313,186,0,198,15,BX05,BX17
6,0.483333,14.7700004577637,42,0,50.9000015258789,1,MN99,BK30
3893,604.175224,8816.82000115514,34193,4.80000019073486,39417.8899941444,2276,QN68,BK73
10,3.523052,86.4399995803833,262,2.44000005722046,295.490001678467,8,BX43,MN31
5972,1145.577213,16537.9700220227,63112.5,204.689998626709,69043.5300536156,3651,QN63,MN40
15153,2935.261860,45078.1299979016,165235.5,26.1599998474121,191588.970114708,8774,MN50,MN12
157,28.684136,520.040000021458,1835.5,63.0999994277954,2118.47000312805,86,QN63,MN50
1462,461.384983,14399.440000087,39945.5,3851.67997415364,48430.7409744263,787,JFK,MN98
10,2.388609,31.9800000190735,130,0,154.489996910095,8,BK43,BK30
8,1.106388,20.8900003433228,69,2.44000005722046,77.8400001525879,3,BX22,BX63
69,26.151647,785.829998493195,3371,217.309998989105,4205.6900138855,41,NYS,LGA
22,9.408326,157.340000033379,551.5,15.460000038147,604.980006217957,18,QN19,MN24
6,1.779997,30.4699997901917,105.5,0,117,5,BK82,QN29
1,0.350000,10.8500003814697,32,5.32999992370605,37.8300018310547,1,QN60,BX55
14,3.884443,67.5200004577637,202.5,26.5,256.470001220703,7,BK42,NJ
42,7.860826,210.810000419617,632,98.6199998855591,855.05001449585,20,MN35,QN27
226,41.168279,861.519999504089,2844.5,5.32999992370605,3233.76999855042,129,BK42,BK31
338,58.232694,832.019999921322,3288,0,3751.44999694824,215,BK42,BK68
45,6.558877,113.360001325607,400.5,0,451.89999961853,26,BK34,BK29
861,186.552036,3956.30000925064,12762,69.2899990081787,14863.3700046539,474,BK90,MN33
5,0.700000,10.5699996948242,39,0,40,1,BK23,BK35
37,3.979439,73.0900003910065,271.5,0,301.409997940063,19,BX33,BX59
73,17.523595,501.750002861023,1453.5,90.0799989700317,1779.49000930786,37,BK43,LGA
10,0.566666,14.210000038147,44.5,9.60000038146973,65.2000007629395,2,QN23,MN03
1619,458.847712,8947.72000002861,29008,979.35998916626,33173.3301849365,894,MN23,QN19
2249,503.780615,12459.3700071573,38009,6238.05995178223,47248.8114109039,1229,LGA,BX41
103,25.845258,439.669999361038,1500,0,1721.42000007629,60,BK35,MN31
34,9.378325,216.359997749329,663,0,723.75,19,BK31,BK77
5631,1432.989049,29335.7300073802,94762.5,0,108808.320011139,3203,MN11,MN25
126,8.061920,141.699999853969,655,0,745.25,71,QN19,QN18
3,1.079721,22.7600002288818,73.5,0,75.5,3,QN95,QN08
394,82.341851,1704.14999890327,5576.5,105.509999275208,6206.64999771118,230,MN34,BX37
6170,1450.775600,30606.0599732995,99052.7999992371,15.460000038147,114039.140026569,3481,MN36,MN23
1354,220.394402,4898.71999591589,16102.5,0,18915.6300210953,822,BK90,QN71
9,3.141384,61.6300010681152,202.5,0,217.5,8,BK34,BK81
11,4.665832,142.169998168945,535.5,51.6599998474121,676.340003967285,5,QN60,EWR
2134879,216504.710776,1829138.4984037,10861955.0800025,674.939996272326,12878784.8504968,1264245,MN14,MN17
20,2.150551,31.0800000429153,135,0,150.25,13,QN38,QN60
14,1.858607,33.9600002765656,122.5,0,129.5,8,BX33,BX37
11,2.264165,52.9200000762939,163,0,168,5,BX30,MN15
1,0.400000,12.4700002670288,35.5,5.32999992370605,56.3300018310547,1,BX37,LI
1,1.233333,30.3899993896484,90.5,2,93.5,1,QN10,BK38
64,33.280262,709.100003242493,2184.5,52.7699995040894,2428.38000106812,44,MN34,BK81
31,2.448051,35.9400001764297,150,0,181.64999961853,15,BX44,BX13
22,1.810552,32.1099994182587,111.5,0,116.5,7,QN60,QN08
1211,133.226656,1780.90999756753,7850.5,0,8909.48999977112,712,BK60,BK68
445,130.553237,3222.99000251293,9595,586.889996528625,11280.1500911713,244,MN40,QN49
239,89.197455,2708.54000869393,7669.5,458.579996824265,8738.91006469727,109,MN32,QN10
17,6.294161,219.330001831055,612.5,69.2899990081787,796.330013275146,15,MN03,QN06
1,0.483333,17.2399997711182,46.5,0,47.5,1,BK21,BK76
1434,72.298278,1057.81000132859,5194.5,4.80000019073486,6176.18000125885,853,MN30,QN68
5,1.466665,48.479998588562,154.5,20.2600002288818,176.76000213623,4,QN35,BX39
1,0.123055,5.40000009536743,15.5,0,21.5,1,QN45,QN38
908,84.882577,1053.32999753952,4935.10000000149,0,5599.56000435352,535,MN03,BX34
1,0.503611,21.5,58.5,0,62.5,1,BK72,BK98
40565,2358.055226,30357.5100189056,162488.829999551,770.899994373322,203501.499955758,25083,BK76,BK76
295,93.253811,2152.99000322819,6618,133.249998092651,7838.91001701355,197,BK76,MN04
40089,8752.631337,160413.170017153,542052.799999237,723.649991989136,642990.970580101,24398,MN19,BK09
161,24.601903,569.569999933243,1834,0,2073.94999885559,96,QN17,QN48
43,12.643048,328.959998130798,956.5,83.1599998474121,1094.92001724243,23,MN33,QN48
5,0.731388,17.4000005722046,54.5,10.6599998474121,73.9200019836426,2,QN29,BX35
1631,568.347112,14492.7400175929,61844.25,9143.09999465942,79638.9499874115,952,MN28,EWR
147,13.803577,229.080000281334,887,0,1000.70000171661,84,BK63,BK79
3,0.608054,11.3999997377396,70.5,0,73,3,QN01,QN03
13,4.158330,149.720000267029,420,0,493.5,10,BK76,QN45
4,1.587221,26.0300004482269,93,0,122,4,QN57,BK95
1,0.400000,12.8699998855591,36,0,40,1,BK83,BK31
11,2.572775,59.7199997901917,190,15.9899997711182,225.690001487732,6,QN44,MN15
312,155.478810,2756.80999618769,8977,26.1199998855591,9538.96000862122,203,MN40,BK96
40,11.497768,293.599999904633,879.5,37.3099994659424,1023.4700050354,26,BK43,MN31
9,2.705830,61.4000005722046,194,0,229.549997329712,9,BK34,MN28
16,2.671941,84.8500003814697,246,0,269.700000762939,7,BK78,QN49
24,9.898050,313.57000041008,908.5,157.779998779297,1112.51003646851,15,QN71,SI00
45,5.481378,81.239999294281,324.5,0,355.670000076294,26,QN19,BK78
214,41.821632,1024.6700013876,3107,5.32999992370605,3535.91000175476,104,BK35,LGA
51,8.267767,101.629999607801,456.5,0,540.929999828339,42,BX08,BX46
7,4.128052,76.5900001525879,214,0,225.400001525879,6,QN76,BK63
12,2.696384,26.8999999761581,97.5,0,113,11,BX35,BX26
947,152.060069,3536.16999650002,11458,0,13285.6000165939,544,QN72,BK90
42,7.097491,107.840001583099,391,0,433.299999237061,24,QN20,BK82
1,0.566666,21.7099990844727,58.5,5.32999992370605,66.8300018310547,1,QN61,BX44
1,0.196111,6.80000019073486,20,0,21,1,BX10,BX26
52,12.241377,304.210000514984,923,42.6399993896484,1014.64001083374,31,QN68,BX08
19,3.776108,85.6199998855591,268,0,275.5,8,BK78,QN76
7,1.373610,49.0099992752075,146.5,0,149,3,BX34,NYS
3,0.841666,18.0200004577637,56,0,63.5999984741211,2,BK46,BK72
18,4.988605,113.850000500679,402,42.6399993896484,459.110012054443,11,QN63,BX17
10,3.671943,48.9099988937378,181,0,189.5,5,QN35,BK60
1,0.446111,6.19999980926514,21.5,0,22,1,QN33,BK90
15355,1370.224280,16234.7699798942,79791.5,10.25,93593.1200227737,9064,MN04,MN11
381,99.432986,3073.81999135017,8772,795.659994602203,10864.8201179504,200,MN21,QN46
5,1.732220,29.6899998188019,105,0,123.099998474121,5,NJ,QN20
9,1.458053,28.7300000190735,103,0,109,7,BX07,BX09
20,4.760828,104.380000114441,330,26.6499996185303,395.000011444092,9,QN22,MN11
1,0.433333,14.6700000762939,40.5,0,41.5,1,BK19,BK83
39,5.117217,96.6500005722046,335,0,361.510000228882,17,BX34,MN01
3904,538.802712,7060.60000525415,29537,0,34579.9600219727,2311,BK09,BK75
1108,401.515026,9590.07999956608,28655.5,1002.7099943161,33076.8901939392,649,MN20,BK44
150,31.288304,684.849999547005,2196.5,203.629999160767,2612.48003101349,81,QN22,MN40
31,10.204158,346.47999382019,1025,5.32999992370605,1121.88000106812,20,QN31,QN33
1,0.366666,18.7900009155273,49.5,0,64.8499984741211,1,BK31,QN05
1139,259.416693,6690.34999382496,20269.5,15.0100002288818,22133.6299819946,667,MN19,BX30
91,13.757481,305.119998455048,989.5,231.86999797821,1364.72000694275,45,BX63,QN72
6,1.239165,19.8699998855591,72.5,0,80.6499996185303,4,BX07,BX35
3452,1381.707815,21680.769990623,74612.8999996185,876.199991226196,81977.7001647949,2023,MN17,BK91
37,7.267772,285.440002441406,781,0,836.109996795654,17,QN18,BK31
9,1.899442,62.2000005841255,173,5.32999992370605,203.230001449585,5,BK23,MN31
59,11.447487,298.550002574921,906,0,1022.109998703,31,MN03,BX31
4,0.737499,12.2999997138977,42.5,5.32999992370605,50.0300016403198,2,QN28,BX98
7,1.449999,40.7400007247925,119.5,0,126.799999237061,3,QN53,BK43
16,4.585551,117.159999281168,335,16.429999768734,380.030004024506,9,BK75,BX63
5,3.296387,74.0500001907349,229,0,250.5,5,QN37,BK42
1,0.766666,18.5200004577637,55.5,4.80000019073486,75.3000030517578,1,BX27,QN56
5,0.316666,4.6399998664856,17.5,0,18.5,1,BK98,BK61
3,1.248888,30.5799999237061,93.5,0,96.5,3,QN53,BK90
60,17.421928,280.999999046326,927,5.32999992370605,1017.45000267029,42,QN76,QN17
86,31.979428,700.550004243851,2176.5,131.659998893738,2561.75001144409,45,MN09,BK88
44033,10400.090189,154141.579974838,567825.5,270.909996986389,657854.560492039,25612,MN23,BK61
9726,836.963638,12206.7599855587,52696.5,16.0999999046326,59328.6200122833,5608,QN28,QN70
972,206.803108,5051.97000709176,15691,0,18124.629989624,591,BK69,QN70
9,1.828331,25.7199994325638,100,0,121.700000762939,5,BK91,MN40
2,0.932500,28.1199989318848,82,0,84,2,BK58,QN08
1475,348.400772,5707.35000540316,20296.6000003815,607.679996490479,22745.9801096916,867,QN28,MN15
1452,217.210792,4456.55999568105,14938,10.6599998474121,16495.7700042725,849,MN32,BX26
438,153.010730,2931.21999907494,9400,41.5799999237061,10089.3500061035,255,MN31,BK95
1,0.633333,17.9500007629395,50,5.32999992370605,66.9000015258789,1,BK09,BX52
224,54.925239,1401.45999801159,4273,503.749995231628,5451.11010360718,110,MN09,QN37
67,17.456378,504.079998016357,1541.5,158.829998016357,1903.14005661011,32,MN03,QN55
14,8.284997,270.200000762939,1054,71.3899993896484,1241.79002380371,8,QN57,EWR
2091,476.619262,13408.4699906409,39463.5,39.2999997138977,43944.4400291443,1202,MN19,BX28
1,0.530000,23,62,5.32999992370605,73.3300018310547,1,BK32,BX44
6,0.383333,11.9899997711182,34.5,0,35.5,1,SI00,QN51
1,0.966666,16.6100006103516,57,0,68.9000015258789,1,BX06,MN27
4,0.619166,21.3699996471405,64,0,70.5,3,BK93,BK45
3,0.533333,19.6800003051758,53,0,53.5,1,QN17,BK21
7,0.266666,4.25,18,0,19,2,QN05,QN02
40,3.894991,59.320000693202,262.5,0,302.36999797821,22,BK83,BK79
11271,3218.877466,59087.8000599444,194504,3261.17997360229,230904.050336361,6484,MN40,BK33
174,67.685800,1825.03000307083,5261.5,313.439998626709,6104.04006195068,91,MN13,QN05
